date,compliance_cnt,finance_cnt,market_cnt,policy_cnt,trade_cnt,compliance_alen,finance_alen,market_alen,policy_alen,trade_alen,policy_has,market_has,finance_has,trade_has,compliance_has,policy_roll3,policy_roll7,policy_roll14,policy_lag1,policy_lag3,policy_lag5,market_roll3,market_roll7,market_roll14,market_lag1,market_lag3,market_lag5,finance_roll3,finance_roll7,finance_roll14,finance_lag1,finance_lag3,finance_lag5,trade_roll3,trade_roll7,trade_roll14,trade_lag1,trade_lag3,trade_lag5,compliance_roll3,compliance_roll7,compliance_roll14,compliance_lag1,compliance_lag3,compliance_lag5,policy_gap,market_gap,finance_gap,trade_gap,compliance_gap,policy_sent,market_sent,finance_sent,trade_sent,compliance_sent,compliance_window,global_cnt,global_has,quality_score,importance_score,global_shock_flag,doc_mask,close,open,high,low,volume,amount,log_return,volatility_20d,volatility_60d,range_pct,return_lag1,return_lag3,return_lag5,volume_lag1,mkt_hbea_close,mkt_bea_close,mkt_shea_close,mkt_szea_close,mkt_cea_close,hs300_ret,eua_ret,blt_oil_ret,dq_oil_ret,coal_ret,cpi,m2,target_H1,target_H5,realized_vol_1d,realized_vol_5d,realized_vol_10d,target_H7,policy_dir,policy_uncertainty,policy_pos_cnt,policy_neg_cnt,market_dir,market_uncertainty,market_pos_cnt,market_neg_cnt,finance_dir,finance_uncertainty,finance_pos_cnt,finance_neg_cnt,trade_dir,trade_uncertainty,trade_pos_cnt,trade_neg_cnt,compliance_dir,compliance_uncertainty,compliance_pos_cnt,compliance_neg_cnt,qwen_compliance_policy_tightening,qwen_market_policy_tightening,qwen_policy_policy_tightening,qwen_compliance_compliance_pressure,qwen_market_compliance_pressure,qwen_policy_compliance_pressure,qwen_compliance_supply_constraint,qwen_market_supply_constraint,qwen_policy_supply_constraint,qwen_compliance_demand_growth,qwen_market_demand_growth,qwen_policy_demand_growth,qwen_compliance_market_activity,qwen_market_market_activity,qwen_policy_market_activity,qwen_compliance_carbon_direction,qwen_market_carbon_direction,qwen_policy_carbon_direction,qwen_compliance_confidence,qwen_market_confidence,qwen_policy_confidence,qwen_dir_mean,qwen_conf_mean,qwen_signal_strength,qwen_disagreement,qwen_available,qwen_policy_available,qwen_market_available,qwen_compliance_available,target_H1_old,target_H5_old,target_H7_old,x_dummy
2023-06-21,0,3,1,6,0,0.0,1654.5,528.0,971.6111111111112,0.0,1,1,1,0,0,5.0,3.14,2.5,6,0,0,1.33,1.0,0.57,1,0,3,2.67,2.29,2.71,1,0,3,0.0,0.14,0.07,0,1,0,0.0,0.0,0.07,0,0,0,0.0,0.0,0.0,3.0,7.0,0.0670713,0.01701823,0.16420737,0.00014004814,0.0839773869999999,1,10,1,23.0,4.343310829177225,0,1,81.49,82.8,85.0,80.89,43253.0,3524536.43,-0.0159477480590856,0.3687972514591597,0.248193098803708,5.043563627438949,0.0001207802404993,0.0514737617986337,0.0040689381174465,160900.0,46.82,,63.12,63.65,57.0,-0.0043368467853205,-0.0394958541647846,0.0211224645346634,-0.0068634449249824,0.0069045153465444,-0.2,11.6,0.0192033125188518,0.0415825347858127,,0.6083086879648416,0.5052075539405129,-0.0147106923794123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,-0.5,1.0,0.0,0.7071067811865476,1.0,0.0,1.0,1.0,0.0192033125188518,0.000410207056996,-0.033914004,0.0
2023-06-26,0,2,0,5,0,0.0,1545.0,0.0,499.0,0.0,1,0,1,0,0,5.67,3.43,2.64,6,3,4,0.67,1.0,0.5,1,2,0,2.0,2.14,2.79,3,4,2,0.0,0.14,0.07,0,0,0,0.0,0.0,0.07,0,0,0,0.0,1.0,0.0,4.0,8.0,0.21060412,0.039565388,0.085606836,0.050925065,0.0839773869999999,1,7,1,17.0,18.9823821369171,0,1,83.07,81.49,84.88,81.88,1488.0,123611.97,0.0192033125188518,0.3604366079008059,0.2505290740591268,3.611412062116288,-0.0159477480590856,-0.0553315122128541,-0.0074323046514055,43253.0,47.4,,60.82,61.71,57.4,-0.0195445758771996,-0.0121812584134403,-0.0010736814881932,0.0056899157776786,0.0022909517465557,-0.2,11.6,-0.0207998741106755,-0.0265934188211188,,0.6317072125899063,0.4673451957560148,-0.0322963849350023,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,1.0,2.0,1.0,0.3333333333333333,1.3333333333333333,5.0,1.1547005383792517,1.0,1.0,1.0,1.0,-0.0207998741106755,0.0083165069571625,-0.011496511,0.0
2023-06-27,0,4,0,3,0,0.0,1249.0,0.0,514.3333333333334,0.0,1,0,1,0,0,4.67,3.86,2.79,5,6,0,0.33,0.57,0.5,0,1,0,3.0,2.29,2.93,2,1,0,0.0,0.14,0.07,0,0,1,0.0,0.0,0.07,0,0,0,0.0,2.0,0.0,5.0,9.0,0.057841316,0.039565388,0.12918483,0.02059027,0.0839773869999999,1,7,1,11.0,3.5622913002306373,0,1,81.36,83.07,85.0,80.0,145985.0,11876991.19,-0.0207998741106755,0.3653443293500262,0.2540224311685194,6.145526057030482,0.0192033125188518,0.0001207802404993,0.0514737617986337,1488.0,46.02,,62.09,61.71,57.4,-0.0056917425578437,0.029618294414132,-0.0211705559042152,0.0135251427770406,-0.0022909517465558,-0.2,11.6,0.0012283504799618,-0.0131141307875885,,0.4389713524426458,0.4357955191270191,-0.0237558587575795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0012283504799618,-0.0053186837642237,-0.024984209,0.0
2023-06-28,0,1,1,0,0,0.0,512.0,472.0,0.0,0.0,0,1,1,0,0,2.67,3.29,2.64,3,6,3,0.33,0.71,0.57,0,1,2,2.33,2.14,2.64,4,3,4,0.0,0.14,0.07,0,0,0,0.0,0.0,0.07,0,0,0,1.0,0.0,0.0,6.0,10.0,0.15903595,0.36327964,0.20870869,0.02059027,0.0839773869999999,1,2,1,3.0,1.0083553906744551,0,1,81.46,81.36,88.0,80.0,4715.0,384080.14,0.0012283504799618,0.3649681343874746,0.2533846014699332,9.820770930518046,-0.0207998741106755,-0.0159477480590856,-0.0553315122128541,145985.0,46.8,,62.0,62.83,57.5,0.0065170302526327,-0.0099267594618769,0.0125393492527351,-0.0207854778938153,0.0,-0.2,11.6,0.0183669944559275,-0.0127248613042886,,0.2515995958381956,0.4361946116877165,-0.0264957349063548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183669944559275,-0.0026228261575177,-0.04486273,0.0
2023-06-29,1,5,0,1,0,342.0,970.0,0.0,652.0,0.0,1,0,1,0,1,1.33,3.43,2.5,0,5,6,0.33,0.71,0.57,1,0,1,3.33,2.86,2.64,1,2,1,0.0,0.0,0.07,0,0,0,0.33,0.14,0.14,0,0,0,0.0,1.0,0.0,7.0,0.0,0.15903595,0.13014261,0.17763136,0.02059027,0.1238120299999999,1,7,1,11.0,5.306621844876771,0,1,82.97,81.46,85.0,80.0,542198.0,43745739.96,0.0183669944559275,0.3719695969498718,0.2563653496572274,6.02627455706882,0.0012283504799618,0.0192033125188518,0.0001207802404993,4715.0,46.81,,62.3,61.04,57.98,3.179840851846637e-05,-0.0009073381591064,0.0075563711321759,-0.0207854778938153,0.0011461319306225,-0.2,11.6,0.0235837514417471,-0.0433512036934689,,0.2963208350928574,0.4482178477775422,-0.0565276264333633,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0235837514417471,-0.0025449722608577,-0.08011138,0.0
2023-06-30,0,1,0,5,0,0.0,558.0,0.0,779.8333333333333,0.0,1,0,1,0,0,2.0,3.71,2.86,1,3,6,0.33,0.43,0.57,0,0,1,2.33,2.43,2.71,5,4,3,0.0,0.0,0.07,0,0,0,0.33,0.14,0.14,1,0,0,0.0,2.0,0.0,8.0,1.0,0.00014990334,0.13014261,0.24459857,0.07865259,0.1238120299999999,1,6,1,16.0,4.038017494420437,0,1,84.95,82.97,90.0,80.18,120170.0,10208230.25,0.0235837514417471,0.3819939926627799,0.2583080672457436,11.559741024131831,0.0183669944559275,-0.0207998741106755,-0.0159477480590856,542198.0,46.66,,60.55,,60.0,-0.0053301639600673,0.0162074453755347,0.0106967191866855,0.0230219898688383,-0.0011461319306225,-0.2,11.6,-0.0489726410880798,-0.0684464808040294,,0.2917012845749917,0.4642139178284851,-0.0708444121606627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,-0.0489726410880798,-0.0086702407386937,-0.021871772,0.0
2023-07-03,2,0,0,2,0,913.5,0.0,0.0,234.0,0.0,1,0,0,0,1,2.67,3.14,2.79,5,0,5,0.0,0.29,0.57,0,1,0,2.0,2.29,2.29,1,1,2,0.0,0.0,0.07,0,0,0,1.0,0.43,0.29,0,0,0,0.0,3.0,1.0,9.0,0.0,0.033765614,0.13014261,0.20761713,0.15613154,0.1267391849999999,1,4,1,11.0,13.06741965205687,0,1,80.89,84.95,82.0,79.5,102612.0,8166730.7,-0.0489726410880798,0.4201752953873852,0.2772108255746328,3.0906168871306714,0.0235837514417471,0.0012283504799618,0.0192033125188518,120170.0,46.95,,61.65,,60.0,0.0096373098821578,-0.0224677811138515,-0.0030636054597688,-0.0009778585678268,0.0022909517465557,-0.2,11.6,-0.0073205860771452,-0.0311387367870306,,0.4752129459304874,0.5288044885326567,-0.0219981374087592,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0073205860771452,-0.0136892961608058,-0.014677552,0.0
2023-07-04,1,1,0,3,0,223.0,2406.0,0.0,1431.0,0.0,1,0,1,0,1,3.33,2.71,2.93,2,1,3,0.0,0.14,0.57,0,0,0,0.67,2.0,2.14,0,5,4,0.0,0.0,0.07,0,0,0,1.0,0.57,0.29,2,1,0,0.0,4.0,0.0,10.0,0.0,0.14339939,0.13014261,0.20361988,0.00016772389,0.084963285,1,5,1,13.0,8.73356520012242,0,1,80.3,80.89,84.8,79.8,15342.0,1232040.57,-0.0073205860771452,0.4205441230026002,0.2768812584048378,6.226650062266501,-0.0489726410880798,0.0183669944559275,-0.0207998741106755,102612.0,46.66,,61.5,,60.0,0.0089755263415014,0.001255206418012,0.0153564044977821,-0.0005592059421551,0.0,-0.2,11.6,0.0016176199632617,-0.0145511849954376,,0.4568276232457208,0.433997781136725,-0.0245836521506861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0016176199632617,-0.0062277473574061,-0.026201272,0.0
2023-07-05,0,1,1,3,0,0.0,1196.0,1118.0,259.3333333333333,0.0,1,1,1,0,0,2.67,2.43,2.93,3,5,0,0.33,0.29,0.64,0,0,1,0.67,1.86,2.0,1,1,1,0.0,0.0,0.07,0,0,0,1.0,0.57,0.29,1,0,0,0.0,0.0,0.0,11.0,1.0,0.18594217,0.17447415,0.08649378,0.06874644,0.084963285,1,5,1,11.0,6.384779055264182,0,1,80.43,80.3,81.0,79.5,52866.0,4210480.67,0.0016176199632617,0.4199846755749401,0.2769157560560102,1.864975755315181,-0.0073205860771452,0.0235837514417471,0.0012283504799618,15342.0,46.49,,63.19,64.68,60.0,0.0018403680379009,-0.0216723179722346,0.005371778393881,0.0050216314200467,0.0,-0.2,11.6,-0.0122593479332527,-0.0162951712948757,,0.4570426750831575,0.3478609141155846,-0.0251807336914023,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,-1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,-0.0122593479332527,-0.0029102369990875,-0.0129213855,0.0
2023-07-06,0,1,0,1,1,0.0,2165.0,0.0,931.0,446.0,1,0,1,1,0,2.33,2.14,3.0,3,2,1,0.33,0.29,0.43,1,0,0,1.0,1.43,1.86,1,0,5,0.33,0.14,0.14,0,0,0,0.33,0.57,0.29,0,2,1,0.0,1.0,0.0,0.0,2.0,0.18594217,0.17447415,0.06927207,0.15019861,0.084963285,1,3,1,6.0,0.7825741858308167,0,1,79.45,80.43,80.0,78.8,10456.0,830713.87,-0.0122593479332527,0.4213814462666526,0.2778222434354546,1.5103838892385182,0.0016176199632617,-0.0489726410880798,0.0183669944559275,52866.0,46.05,,60.6,63.06,59.0,-0.0098462849926984,0.0055781667011866,-0.0002613695780691,0.0172429956655432,0.001143510702079,-0.2,11.6,-0.0015115256688134,-0.0139419241806951,,0.4188845303341528,0.3504009613635978,0.0472006009645243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,-0.0015115256688134,-0.0032590342589751,0.048712127,0.0
2023-07-07,0,0,0,4,0,0.0,0.0,0.0,833.0,0.0,1,0,0,0,0,2.67,2.71,3.0,1,3,5,0.33,0.14,0.43,0,0,0,0.67,1.29,1.71,1,1,1,0.33,0.14,0.14,1,0,0,0.0,0.57,0.29,0,1,0,0.0,2.0,1.0,1.0,3.0,0.18594217,0.19063404,0.25191304,0.058686737,0.084963285,1,4,1,12.0,3.717903017323368,0,1,79.33,79.45,84.44,78.8,24001.0,1944887.07,-0.0015115256688134,0.4208385571749627,0.277741803013512,7.109542417748646,-0.0122593479332527,-0.0073205860771452,0.0235837514417471,10456.0,46.2,,62.73,64.97,58.17,-0.0066160306859493,-0.0016237535462775,0.0214644909884786,-0.0012316115138762,0.0011422045787769,-0.2,11.6,-0.0116648970710809,-0.0114098600893361,,0.3243725077074423,0.3442075498498149,0.0487121266333378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,-0.0116648970710809,-0.002788384836139,0.060377024,0.0
2023-07-10,2,2,5,5,0,1796.0,1479.0,250.4,541.6,0.0,1,1,1,0,1,3.33,3.29,3.36,4,3,2,1.67,0.86,0.79,0,1,0,1.0,0.86,1.86,0,1,0,0.33,0.14,0.07,0,0,0,0.67,0.71,0.43,0,0,2,0.0,0.0,0.0,2.0,0.0,0.009396765,0.0050600115,0.1104433,0.07797617,0.122988975,1,14,1,33.0,14.162956975517956,0,1,78.41,79.33,84.5,78.22,3052.0,239312.48,-0.0116648970710809,0.3911903917305174,0.2786095519921093,8.009182502231859,-0.0015115256688134,0.0016176199632617,-0.0489726410880798,24001.0,46.68,,61.03,65.0,59.0,0.0025968472157506,0.0012760282457584,-0.0048730540135562,0.0156242564294265,0.0022805026987253,-0.2,11.6,0.0092669657144477,0.0603770237044187,,0.0975118811575252,0.3234989736641092,-0.0011484720205755,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.4142135623730951,1.0,0.0,1.0,1.0,0.0092669657144477,-0.0022819720178672,-0.010415438,0.0
2023-07-11,2,0,0,6,0,1998.0,0.0,0.0,856.8333333333334,0.0,1,0,0,0,1,5.0,3.43,3.57,5,1,3,1.67,0.86,0.64,5,0,0,0.67,0.71,1.57,2,1,1,0.0,0.14,0.07,0,1,0,1.33,1.0,0.57,2,0,1,0.0,1.0,1.0,3.0,0.0,0.009396765,0.14940818,0.09552291,0.12968352,0.11341466,1,8,1,24.0,7.744820817577124,0,1,79.14,78.41,84.0,75.0,100012.0,7896494.94,0.0092669657144477,0.3720325896454188,0.279405979761497,11.372251705837757,-0.0116648970710809,-0.0122593479332527,-0.0073205860771452,3052.0,46.95,,65.0,63.75,60.0,0.0031803627810466,0.0091166749945009,0.0198555587537352,0.0083233129189867,0.0022753138371356,-0.2,11.3,-0.0001263663361762,0.051110057989971,,0.1452305135355137,0.3195805512844291,-0.0211985974184829,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,1.0,1.0,-0.0001263663361762,0.0120754047408837,-0.021072231,0.0
2023-07-12,0,1,2,6,0,0.0,2637.0,458.0,776.0,0.0,1,1,1,0,0,5.67,4.0,3.57,6,4,3,2.33,1.14,0.71,0,0,1,1.0,0.86,1.57,0,0,1,0.0,0.14,0.07,0,0,0,1.33,0.71,0.57,2,0,0,0.0,0.0,0.0,4.0,1.0,0.009396765,0.13930306,0.1491132,0.16646875,0.11341466,1,9,1,21.0,4.854381715359135,0,1,79.13,79.14,84.5,78.6,29637.0,2345138.36,-0.0001263663361762,0.3719991674906829,0.2793422931295356,7.456084923543544,0.0092669657144477,-0.0015115256688134,0.0016176199632617,100012.0,46.5,,61.0,,59.75,0.0027998059851774,-0.0141140704840694,0.0106550679000507,0.0139398208141095,0.0011357184639274,-0.2,11.3,-0.0099061008190721,-0.0102890713988469,,0.1423033080559908,0.3191784907438631,-0.0050677924247259,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.5,1.5,4.0,0.7071067811865476,1.0,0.0,1.0,1.0,-0.0099061008190721,0.0102220115979942,0.0048383083,0.0
2023-07-13,1,2,1,6,0,62.0,1743.5,563.0,881.0,0.0,1,1,1,0,1,6.0,4.43,3.57,6,5,1,1.0,1.29,0.71,2,5,0,1.0,1.0,1.5,1,2,1,0.0,0.14,0.07,0,0,1,1.0,0.71,0.64,0,2,0,0.0,0.0,0.0,5.0,0.0,0.036699563,0.14537476,0.15755628,0.1435959,0.075119323065,1,10,1,23.0,5.377873753407744,0,1,78.35,79.13,84.0,78.02,178970.0,14652080.08,-0.0099061008190721,0.372585495231887,0.2799187547049274,7.632418634333127,-0.0001263663361762,-0.0116648970710809,-0.0122593479332527,29637.0,46.58,,65.0,,60.0,-0.0023157252530587,0.0005823772804517,0.0165701825186386,0.0159563939953606,0.0045300190717501,-0.2,11.3,0.0010205384225455,-0.0111661302632344,,0.1336437800899108,0.2972270480851518,-0.0058883938701724,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0010205384225455,-0.0020578142797693,-0.0069089322,0.0
2023-07-14,0,1,0,4,0,0.0,366.0,0.0,776.5,0.0,1,0,1,0,0,5.33,4.57,3.5,6,6,4,1.0,1.14,0.71,1,0,0,1.33,1.0,1.43,2,0,0,0.0,0.14,0.07,0,0,0,0.33,0.71,0.64,1,2,0,0.0,1.0,0.0,6.0,1.0,0.036699563,0.1470819,0.12562372,0.12029737,0.075119323065,1,5,1,12.0,5.653183273804684,0,1,78.43,78.35,81.0,78.0,41581.0,3261359.37,0.0010205384225455,0.3719623029261037,0.2795991980739208,3.8250669386714256,-0.0099061008190721,0.0092669657144477,-0.0015115256688134,178970.0,49.09,,,62.53,60.0,0.0126133962861473,0.0054578315821072,-0.0237027911217539,0.0072398506276871,0.0022573373016498,-0.2,11.3,0.060121986722674,0.0038177699718006,,0.1363494083941834,0.2532488406220513,-0.0116705396420645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.5,4.0,0.0,1.0,0.0,1.0,1.0,0.060121986722674,-0.0022332260526468,-0.07179253,0.0
2023-07-15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.33,4.43,3.29,4,6,5,0.33,1.14,0.71,0,2,5,1.0,0.86,1.14,1,1,2,0.0,0.0,0.07,0,0,0,0.33,0.71,0.64,0,0,2,1.0,2.0,1.0,7.0,2.0,0.095970154,0.1470819,0.12562372,0.12029737,0.075119323065,1,0,0,0.0,0.0,0,0,83.29,78.43,83.3,70.59,41342.0,3096995.0,0.060121986722674,0.4340478769690468,0.3060855624858817,15.25993516628646,0.0010205384225455,-0.0001263663361762,-0.0116648970710809,41581.0,,,,,,0.0126133962861473,0.0054578315821072,-0.0237027911217539,0.0072398506276871,0.0022573373016498,-0.2,11.3,0.0,-0.067030919015392,,0.4398299652465307,0.3371266245005847,-0.0674161517649395,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007635539943601,-0.067416154,0.0
2023-07-16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1.33,3.86,3.29,0,6,6,0.0,1.14,0.64,0,1,0,0.33,0.86,1.07,0,2,0,0.0,0.0,0.07,0,0,0,0.0,0.71,0.64,0,1,2,2.0,3.0,2.0,8.0,3.0,0.095970154,0.1470819,0.12562372,0.12029737,0.075119323065,1,0,0,0.0,0.0,0,0,83.29,83.29,79.9,79.9,50.0,3995.0,0.0,0.3894185611806655,0.3060724971599085,0.0,0.060121986722674,-0.0099061008190721,0.0092669657144477,41342.0,,,,,,0.0126133962861473,0.0054578315821072,-0.0237027911217539,0.0072398506276871,0.0022573373016498,-0.2,11.3,-0.0615254957249943,-0.0717925263647385,,0.4483947155098166,0.3328740406355682,-0.0616531851844027,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0615254957249943,-0.0134061838030783,-0.00012768946,0.0
2023-07-17,0,3,1,10,0,0.0,2391.0,45.0,1396.6,0.0,1,1,1,0,0,3.33,4.57,3.93,0,4,6,0.33,0.57,0.71,0,0,2,1.0,1.0,0.93,0,1,1,0.0,0.0,0.07,0,0,0,0.0,0.43,0.57,0,0,0,0.0,0.0,0.0,9.0,4.0,0.095970154,0.08969142,0.20254496,0.06354868,0.075119323065,1,14,1,33.0,19.23578664061236,1,1,78.32,83.29,79.4,77.4,50039.0,3919257.01,-0.0615254957249943,0.4010190667802731,0.3309460946070382,2.553626149131768,0.0,0.0010205384225455,-0.0001263663361762,50.0,48.0,,65.0,63.55,60.0,-0.0059027484491799,0.0049673757775172,-0.0135282422231429,-0.0287488765520493,0.0089787359652759,-0.2,11.3,-0.0107831596834596,-0.0058906560399451,,0.6863792482892108,0.4674250815085127,-0.0131090426288784,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.5,6.0,0.0,1.0,0.0,1.0,1.0,-0.0107831596834596,-0.0143585052729476,-0.002325883,0.0
